hash,line,regex,end_url
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"		NAPI_CALL( napi_define_properties(env, obj, sizeof(fevt_properties)/sizeof(napi_property_descriptor), fevt_properties) );
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/share/nodejs/src/gpac_napi.c:4505
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"		NAPI_CALL( napi_define_properties(env, obj, sizeof(fevt_properties)/sizeof(napi_property_descriptor), fevt_properties) );
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/share/nodejs/src/gpac_napi.c:4511
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"		NAPI_CALL( napi_define_properties(env, obj, sizeof(fevt_properties)/sizeof(napi_property_descriptor), fevt_properties) );
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/share/nodejs/src/gpac_napi.c:4517
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"	NAPI_CALL( napi_define_properties(env, this_val, sizeof(fio_base_properties)/sizeof(napi_property_descriptor), fio_base_properties) );
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/share/nodejs/src/gpac_napi.c:6055
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"#define NPT_ARRAY_SIZE(_a) (sizeof(_a)/sizeof((_a)[0]))
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/extra_lib/include/platinum/NptUtils.h:60
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"#define FF_ARRAY_ELEMS(a) (sizeof(a) / sizeof((a)[0]))
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/extra_lib/include/libavutil/macros.h:53
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"#define GF_ARRAY_LENGTH(a) (sizeof(a) / sizeof((a)[0]))
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/include/gpac/tools.h:2150
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"			memcpy(op_dst_u + lineC * sizeof(short), op_dst_u, lineC * sizeof(short));
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/modules/dektec_out/dektec_video.cpp:248
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"			memcpy(op_dst_v + lineC * sizeof(short), op_dst_v, lineC * sizeof(short));
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/modules/dektec_out/dektec_video.cpp:249
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"		memcpy(wgtload->file_name, esd->decoderConfig->decoderSpecificInfo->data + sizeof(u32), esd->decoderConfig->decoderSpecificInfo->dataLength - sizeof(u32) );
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/modules/deprecated/old_arch/widgetman/wgt_load.c:215
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"#define SAFEALLOC(__ptr, __struc) __ptr = (__struc*)gf_malloc(sizeof(__struc)); if (__ptr) memset(__ptr, 0, sizeof(__struc));
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/modules/deprecated/old_arch/gdip_raster/gdip_priv.h:36
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"#define countof(x) (sizeof(x) / sizeof((x)[0]))
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/scenegraph/qjs_common.h:41
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"			RaiseException(0x406D1388, 0, sizeof(info)/sizeof(ULONG_PTR), (ULONG_PTR*)&info);
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/utils/os_thread.c:273
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"	if (len <= 0 || len >= (int)sizeof(buf) || buf[sizeof(buf) - 1] != 0)
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/utils/gzio.c:606
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"	if (len <= 0 || len >= sizeof(buf) || buf[sizeof(buf) - 1] != 0)
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/utils/gzio.c:639
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"    New_3(SampleTree, thread_sampler->sample_trees[SampleType_CPU], sizeof(Sample), (ObjConstructor)Sample_Constructor, (ObjDestructor)Sample_Destructor);
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/utils/Remotery.c:4380
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"    strncat_s(thread_name, sizeof(thread_name), msg->thread_name, strnlen_s(msg->thread_name, 255));
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/utils/Remotery.c:4635
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"            RaiseException(0x406D1388, 0, sizeof(info)/sizeof(ULONG_PTR), (ULONG_PTR*)&info);
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/utils/Remotery.c:5260
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"            New_3(SampleTree, *cuda_tree, sizeof(CUDASample), (ObjConstructor)CUDASample_Constructor, (ObjDestructor)CUDASample_Destructor);
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/utils/Remotery.c:5788
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"            New_3(SampleTree, *d3d_tree, sizeof(D3D11Sample), (ObjConstructor)D3D11Sample_Constructor, (ObjDestructor)D3D11Sample_Destructor);
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/utils/Remotery.c:6327
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"            New_3(SampleTree, *ogl_tree, sizeof(OpenGLSample), (ObjConstructor)OpenGLSample_Constructor, (ObjDestructor)OpenGLSample_Destructor);
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/utils/Remotery.c:6967
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"            New_3(SampleTree, *metal_tree, sizeof(MetalSample), (ObjConstructor)MetalSample_Constructor, (ObjDestructor)MetalSample_Destructor);
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/utils/Remotery.c:7299
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"			        read(fd, buf, sizeof(buf)) == sizeof(buf)) {
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/utils/dlmalloc.c:3026
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"#define countof(x) (sizeof(x) / sizeof((x)[0]))
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/quickjs/cutils.h:61
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"#define NUM_ELEMENTS_IN_ARRAY(name) ((sizeof((name))) / (sizeof(*(name))))
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/media_tools/mpeg2_ps.c:1442
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"	count = (sizeof(lang_table) / sizeof(lang_table[0]));
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/media_tools/vobsub.c:185
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"	count = (sizeof(lang_table) / sizeof(lang_table[0]));
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/media_tools/vobsub.c:202
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"		if (gf_fwrite(buf, sizeof(buf), fsub) != sizeof(buf)) {
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/media_tools/vobsub.c:651
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"	if (ptr->size < sizeof(GF_SampleGroupEntry)*ptr->entry_count || (u64)ptr->entry_count > (u64)SIZE_MAX/sizeof(GF_SampleGroupEntry))
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/isomedia/box_code_base.c:9596
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"		if (n_rep->_name) { rep->_name = gf_malloc(sizeof(GF_MPD_Fractional)); memcpy(rep->_name, n_rep->_name, sizeof(GF_MPD_Fractional)); } \
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/filters/dasher.c:4429
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"		if ((p.value.data.size != (u32) sizeof(stack)) || memcmp(p.value.data.ptr, (char *) stack, sizeof(stack))) {
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/filters/unit_test_filter.c:751
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"	if ( gf_strlcpy(outfile, outName ? outName : inName, sizeof(outfile)) >= sizeof(outfile) ) {
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/applications/mp4box/main.c:6112
ef5444ebe71ebc57937a80aa6d839d0be144648cfb09da843d989a7e85c1cbe97e2f134031ca242ec57f513d6c64a4d1c9ece37032ec9cd8b6bb43ceb02d23d0,"		for (int i=0; i<sizeof(arr)/sizeof(arr[0]); i++)
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/applications/deprecated/old_arch/GPAX/GPAXPlugin.h:184
459ccff88cc69a03301d70a2cdc2ab7d7ac5a6ad46f7c3aa28e1b8e84231af49349a0c761d11a85776a109f5027840809a5dd596da96de766794081c5394a301,"      CryptUpdateDigestInt(&hmacState, sizeof(hashAlg), &hashAlg);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/Ticket.c:148
459ccff88cc69a03301d70a2cdc2ab7d7ac5a6ad46f7c3aa28e1b8e84231af49349a0c761d11a85776a109f5027840809a5dd596da96de766794081c5394a301,"     CryptUpdateDigestInt(&hashState, sizeof(commandCode), &commandCode);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/Policy_spt.c:97
459ccff88cc69a03301d70a2cdc2ab7d7ac5a6ad46f7c3aa28e1b8e84231af49349a0c761d11a85776a109f5027840809a5dd596da96de766794081c5394a301,"       CryptUpdateDigestInt(&hmacState, sizeof(gr.clearCount), &gr.clearCount);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/Context_spt.c:92
459ccff88cc69a03301d70a2cdc2ab7d7ac5a6ad46f7c3aa28e1b8e84231af49349a0c761d11a85776a109f5027840809a5dd596da96de766794081c5394a301,"             CryptUpdateDigestInt(&hashState, sizeof(i), &i);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/CommandAudit.c:263
459ccff88cc69a03301d70a2cdc2ab7d7ac5a6ad46f7c3aa28e1b8e84231af49349a0c761d11a85776a109f5027840809a5dd596da96de766794081c5394a301,"    pAssert(contextIndex < sizeof(gr.contextArray)/sizeof(gr.contextArray[0]));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/Session.c:559
459ccff88cc69a03301d70a2cdc2ab7d7ac5a6ad46f7c3aa28e1b8e84231af49349a0c761d11a85776a109f5027840809a5dd596da96de766794081c5394a301,"   _cpri__DrbgGetPutState(GET_STATE, sizeof(go.drbgState), (BYTE *)&go.drbgState);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/Manufacture.c:87
459ccff88cc69a03301d70a2cdc2ab7d7ac5a6ad46f7c3aa28e1b8e84231af49349a0c761d11a85776a109f5027840809a5dd596da96de766794081c5394a301,"  value.t.size = sizeof(TPMI_RH_NV_INDEX)+sizeof(TPMI_ALG_HASH)+sizeof(TPMA_NV)+sizeof(UINT16)+sizeof(UINT16);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/marshal_test.c:397
459ccff88cc69a03301d70a2cdc2ab7d7ac5a6ad46f7c3aa28e1b8e84231af49349a0c761d11a85776a109f5027840809a5dd596da96de766794081c5394a301,"                     NvWriteIndexData(nvHandle, &nvIndex, 0, sizeof(counter), &counter);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/NV.c:1051
459ccff88cc69a03301d70a2cdc2ab7d7ac5a6ad46f7c3aa28e1b8e84231af49349a0c761d11a85776a109f5027840809a5dd596da96de766794081c5394a301,"              MemoryCopy(data, s_ramIndex + ramAddr, sizeof(*data), sizeof(*data));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/NV.c:1511
459ccff88cc69a03301d70a2cdc2ab7d7ac5a6ad46f7c3aa28e1b8e84231af49349a0c761d11a85776a109f5027840809a5dd596da96de766794081c5394a301,"    NvAdd(sizeof(nvBuffer), sizeof(nvBuffer), nvBuffer);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/NV.c:2345
459ccff88cc69a03301d70a2cdc2ab7d7ac5a6ad46f7c3aa28e1b8e84231af49349a0c761d11a85776a109f5027840809a5dd596da96de766794081c5394a301,"   if(in->offset < sizeof(UINT64) + sizeof(UINT64))
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/PolicyCounterTimer.c:36
459ccff88cc69a03301d70a2cdc2ab7d7ac5a6ad46f7c3aa28e1b8e84231af49349a0c761d11a85776a109f5027840809a5dd596da96de766794081c5394a301,"     for(index = (sizeof(s_algorithms) / sizeof(s_algorithms[0])) - 1;
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/AlgorithmCap.c:177
459ccff88cc69a03301d70a2cdc2ab7d7ac5a6ad46f7c3aa28e1b8e84231af49349a0c761d11a85776a109f5027840809a5dd596da96de766794081c5394a301,"    pAssert(contextIndex < sizeof(gr.contextArray)/sizeof(gr.contextArray[0]));
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/Session.c:559
459ccff88cc69a03301d70a2cdc2ab7d7ac5a6ad46f7c3aa28e1b8e84231af49349a0c761d11a85776a109f5027840809a5dd596da96de766794081c5394a301,"              MemoryCopy(data, s_ramIndex + ramAddr, sizeof(*data), sizeof(*data));
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/NV.c:1511
459ccff88cc69a03301d70a2cdc2ab7d7ac5a6ad46f7c3aa28e1b8e84231af49349a0c761d11a85776a109f5027840809a5dd596da96de766794081c5394a301,"    NvAdd(sizeof(nvBuffer), sizeof(nvBuffer), nvBuffer);
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/NV.c:2345
b86a63b153008016d1ef1d32569fbdc3f018d326bc6c97034dff25119c060fab704b7309e68bf78835e4908844c474a0df5d6abf34ada86b27ba9021bb006e0c,"    ref_make_ref(&(var), sizeof(*(var)), offsetof(typeof(*(var)), ref))
",.*\(.*sizeof\((.*)\).*\1.*\).*\),/tmp/GitClone/src/ref.h:48
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"		snprintf(p, sizeof(zname)-(p-zname), ""\003%3.3d"", labnum);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/testcode/unitneg.c:105
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"	snprintf(p, sizeof(zname)-(p-zname), ""\007example\003com"");
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/testcode/unitneg.c:108
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"		(void)strlcpy(buf+strlen(buf), expand, sizeof(buf)-strlen(buf));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/testcode/replay.c:882
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"	(void)strlcpy(buf+strlen(buf), at, sizeof(buf)-strlen(buf));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/testcode/replay.c:887
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"		where+sizeof(*tv)+sizeof(*p)+sizeof(len), len);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/testcode/delayer.c:317
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"		memmove(pktbuf+*pktlen+sizeof(edns), ednsdata, ednslen);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/testcode/testpkts.c:538
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"	*pktlen += (sizeof(edns) + ednslen);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/testcode/testpkts.c:540
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"		yarrow256_random(&s->ctx, sizeof(x), (uint8_t *)&x);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/util/random.c:182
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"	snprintf(buf+strlen(buf), sizeof(buf)-strlen(buf), "" PTR %s"", name);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/util/config_file.c:2498
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"		snprintf(t, sizeof(t), ""TYPE%d"", (int)type);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/util/net_help.c:551
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"		snprintf(c, sizeof(c), ""CLASS%d"", (int)dclass);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/util/net_help.c:558
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"		snprintf(t, sizeof(t), ""TYPE%d"", (int)type);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/util/net_help.c:580
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"		snprintf(c, sizeof(c), ""CLASS%d"", (int)dclass);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/util/net_help.c:587
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"	snprintf(b, sizeof(b), ""%s %s"", str, buf);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/util/module.c:212
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"         hashlittle(p, sizeof(q)-11, 13), hashlittle(p, sizeof(q)-12, 13));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/util/storage/lookup3.c:973
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"         hashlittle(p, sizeof(q)-11, 13), hashlittle(p, sizeof(q)-12, 13));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/util/storage/lookup3.c:981
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"         hashlittle(p, sizeof(q)-11, 13), hashlittle(p, sizeof(q)-12, 13));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/util/storage/lookup3.c:989
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"         hashlittle(p, sizeof(q)-11, 13), hashlittle(p, sizeof(q)-12, 13));
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/util/storage/lookup3.c:997
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"	sldns_write_uint32(p+sizeof(uint32_t), (uint32_t)q->querynum);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libunbound/context.c:244
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"	sldns_write_uint32(p+2*sizeof(uint32_t), (uint32_t)q->res->qtype);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libunbound/context.c:245
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"	sldns_write_uint32(p+3*sizeof(uint32_t), (uint32_t)q->res->qclass);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libunbound/context.c:246
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"	sldns_write_uint32(p+sizeof(uint32_t), (uint32_t)q->querynum);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libunbound/context.c:325
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"	sldns_write_uint32(p+2*sizeof(uint32_t), (uint32_t)err);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libunbound/context.c:326
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"	sldns_write_uint32(p+3*sizeof(uint32_t), (uint32_t)q->msg_security);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libunbound/context.c:327
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"	sldns_write_uint32(p+4*sizeof(uint32_t), (uint32_t)q->res->was_ratelimited);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libunbound/context.c:328
01a21ac525d2dbb8917c85fcfddaaf3391e62c70664680b14a2e7d124c4342f5a4bbe6ccee8df3107635bbc138f0c4aace1372dd95a3d21568457a1e0e18f74e,"	sldns_write_uint32(p+5*sizeof(uint32_t), (uint32_t)wlen);
",".*\(.*sizeof\((.*)\).*\1.*\);
",/tmp/GitClone/libunbound/context.c:329
